commit,line,message,time,ngram,leven,code,flag
0.0,0.0,-10.0,1886348.0,37.0,69.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,11.0,337.0,21.0,1.0
0.0,0.0,-10.0,1886348.0,86.0,13.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,19.0,43.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,50.0,75.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,19.0,43.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,105.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,55.0,232.0,18.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,2894.0,9.0,1.0
0.0,0.0,-10.0,1886348.0,2.0,2094.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,28.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,47.0,24.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,5833.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,10873.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,7050.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,2313.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,3.0,2077.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,9194.0,40.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,9525.0,4.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,10370.0,17.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,10599.0,17.0,1.0
0.0,0.0,-10.0,1886348.0,2.0,3801.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,24.0,17.0,1.0
0.0,0.0,-10.0,1886348.0,2.0,5697.0,6.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,5556.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,5589.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,12765.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,10642.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,11029.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,12641.0,19.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,7328.0,23.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,10196.0,11.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,9653.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,8324.0,19.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,6679.0,15.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,5289.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,5457.0,9.0,1.0
0.0,0.0,-10.0,1886348.0,75.0,13.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,66.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,31.0,119.0,9.0,3.0
0.0,0.0,-10.0,1886348.0,51.0,109.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,16.0,66.0,5.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,585.0,7.0,1.0
0.0,0.0,-10.0,1886348.0,35.0,269.0,17.0,1.0
0.0,0.0,-10.0,1886348.0,53.0,37.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,65.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,73.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,65.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,73.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,83.0,5.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,62.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,72.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,74.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,54.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,54.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,54.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,68.0,37.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,65.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,65.0,18.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,203.0,5.0,1.0
0.0,0.0,-10.0,1886348.0,59.0,121.0,15.0,1.0
0.0,0.0,-10.0,1886348.0,56.0,32.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,76.0,4.0,1.0
0.0,0.0,-10.0,1886348.0,49.0,35.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,81.0,8.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,1787.0,57.0,1.0
0.0,0.0,-10.0,1886348.0,16.0,66.0,5.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,72.0,5.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,78.0,4.0,1.0
0.0,0.0,-10.0,1886348.0,15.0,1325.0,61.0,1.0
0.0,0.0,-10.0,1886348.0,47.0,61.0,11.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,441.0,22.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,61.0,74.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,37.0,147.0,15.0,3.0
0.0,0.0,-10.0,1886348.0,24.0,75.0,13.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,100.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,36.0,218.0,39.0,1.0
0.0,0.0,-10.0,1886348.0,19.0,43.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,30.0,1800.0,115.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,27.0,4.0,1.0
0.0,0.0,-10.0,1886348.0,62.0,7.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,24.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,889.0,35.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,1696.0,48.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,3.0
0.0,0.0,-10.0,1886348.0,65.0,32.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,75.0,48.0,15.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,18.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,71.0,62.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,58.0,62.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,75.0,62.0,30.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,176.0,7.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,105.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,105.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,81.0,46.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,67.0,58.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,53.0,190.0,23.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,15.0,31.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,34.0,68.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,87.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,95.0,1.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,70.0,5.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,4.0,1627.0,15.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,9639.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,9127.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,7.0,791.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,6.0,1054.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,5.0,1160.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,7.0,774.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,10.0,690.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,4.0,1399.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,2276.0,24.0,1.0
0.0,0.0,-10.0,1886348.0,2.0,1617.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,7602.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,1.0,7814.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,2.0,1756.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,2414.0,5.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,6804.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,76.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,5.0,242.0,8.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,7720.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,1.0,9117.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,14.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,75.0,48.0,15.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,18.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,71.0,62.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,58.0,62.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,75.0,62.0,30.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,176.0,7.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,105.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,105.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,73.0,75.0,13.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,67.0,58.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,53.0,190.0,23.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,15.0,31.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,34.0,68.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,60.0,2.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,35.0,6.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,3.0,1657.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,95.0,1.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,70.0,5.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,79.0,39.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,72.0,13.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,41.0,74.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,71.0,13.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,69.0,56.0,11.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,0.0,17.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,85.0,18.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,17.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,86.0,45.0,20.0,1.0
0.0,0.0,-10.0,1886348.0,53.0,9.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,16.0,3.0,2.0
0.0,0.0,-10.0,1886348.0,74.0,1.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,7.0,283.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,71.0,2.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,48.0,8.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,46.0,6.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,81.0,2674.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,60.0,2.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,77.0,227.0,26.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,0.0,17.0,3.0,1.0
0.0,0.0,-10.0,1886348.0,98.0,1.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,87.0,1.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,86.0,9.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,80.0,63.0,33.0,1.0
0.0,0.0,-10.0,1886348.0,92.0,1.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,88.0,42.0,38.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,94.0,7.0,14.0,1.0
0.0,0.0,-10.0,1886348.0,31.0,646.0,60.0,1.0
0.0,0.0,-10.0,1886348.0,96.0,6.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,97.0,6.0,18.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,97.0,6.0,18.0,1.0
0.0,0.0,-10.0,1886348.0,97.0,12.0,42.0,1.0
0.0,0.0,-10.0,1886348.0,97.0,6.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,80.0,20.0,25.0,1.0
0.0,0.0,-10.0,1886348.0,19.0,1149.0,87.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,3.0,82.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,16.0,1.0
0.0,0.0,-10.0,1886348.0,0.0,234.0,8.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,22.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,91.0,1.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,21.0,50.0,5.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,15.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,12.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,10.0,1.0
0.0,0.0,-10.0,1886348.0,100.0,0.0,6.0,1.0
0.0,0.0,-7.0,113924.0,66.0,19.0,4.0,3.0
0.0,0.0,-7.0,113924.0,0.0,2045.0,113.0,3.0
1063.0,350458.0,-32.0,358976.0,100.0,0.0,6.0,1.0
-1051.0,-348601.0,69.0,19549.0,9.0,928.0,46.0,3.0
-918.0,-334236.0,-18.0,-161021.0,0.0,247.0,7.0,3.0
-918.0,-334236.0,-18.0,-161021.0,0.0,27.0,3.0,2.0
-2.0,-166.0,18.0,-14550.0,0.0,286.0,10.0,3.0
-910.0,-333737.0,27.0,-4547.0,17.0,284.0,23.0,1.0
791.0,325426.0,-10.0,-350687.0,41.0,185.0,16.0,3.0
0.0,0.0,0.0,1312.0,1.0,110.0,10.0,1.0
0.0,0.0,0.0,1312.0,1.0,110.0,10.0,1.0
0.0,0.0,-10.0,-94824.0,66.0,3.0,4.0,3.0
0.0,0.0,-10.0,-94824.0,1.0,7467.0,4.0,3.0
0.0,0.0,-10.0,-94824.0,0.0,423.0,32.0,3.0
0.0,0.0,-10.0,-94824.0,100.0,0.0,4.0,3.0
0.0,0.0,-10.0,-94824.0,91.0,24.0,6.0,1.0
